784,1153,1
1030,290,1
117,369,1
1137,82,1
456,973,1
1050,891,1
290,1080,1
991,352,1
858,1463,1
75,1375,1
509,457,1
933,423,1
454,458,1
204,741,1
636,1044,1
778,1108,1
139,430,1
1409,1418,1
782,692,1
105,1400,1
748,490,1
1161,1337,1
1141,333,1
22,121,1
1222,134,1
869,1126,1
193,717,1
878,1164,1
681,688,1
75,737,1
1129,1310,1
405,464,1
451,398,1
967,1154,1
693,1081,1
756,131,1
800,1133,1
358,483,1
621,1319,1
1445,655,1
333,223,1
600,606,1
1095,579,1
1360,772,1
1051,1429,1
1030,646,1
720,611,1
481,1457,1
561,149,1
65,1094,1
1245,227,1
224,737,1
1053,1276,1
707,780,1
1305,167,1
521,624,1
776,1459,1
756,327,1
959,418,1
1369,788,1
797,259,1
1187,135,1
624,1261,1
1288,1326,1
77,909,1
1472,1327,1
296,1100,1
1220,69,1
802,490,1
933,596,1
471,757,1
1029,1301,1
1382,753,1
122,633,1
892,101,1
360,814,1
802,349,1
947,584,1
88,1373,1
898,936,1
1326,1304,1
669,1003,1
544,268,1
695,827,1
1339,927,1
1477,1225,1
882,1413,1
1447,141,1
296,340,1
1492,522,1
69,577,1
796,176,1
653,793,1
930,842,1
111,1195,1
331,475,1
1421,276,1
84,241,1
601,393,1
213,979,1
1020,1477,1
1392,396,1
575,1193,1
1093,684,1
966,2,1
1028,25,1
515,998,1
298,1046,1
518,1263,1
1000,1412,1
943,790,1
1099,228,1
982,1016,1
1300,1273,1
1412,271,1
1379,372,1
1146,73,1
1072,1116,1
459,1373,1
658,1353,1
1356,1200,1
1033,1171,1
1343,1382,1
1245,436,1
417,462,1
1448,202,1
676,913,1
295,549,1
1243,671,1
565,1107,1
224,943,1
1298,967,1
383,1101,1
533,202,1
440,759,1
1304,1356,1
886,1148,1
116,868,1
781,1216,1
1400,144,1
222,1416,1
1289,1129,1
1060,300,1
987,104,1
572,1210,1
756,347,1
526,735,1
1123,1045,1
350,587,1
480,837,1
894,632,1
878,93,1
25,1099,1
635,888,1
1022,1064,1
1277,282,1
542,359,1
337,622,1
449,84,1
1354,1029,1
513,611,1
915,435,1
1124,435,1
1435,568,1
1253,785,1
261,1457,1
1132,998,1
1183,762,1
728,420,1
451,1395,1
551,380,1
1288,774,1
203,466,1
1486,937,1
461,1066,1
501,281,1
736,878,1
364,103,1
664,1275,1
454,225,1
1469,842,1
181,1463,1
1421,679,1
1409,1191,1
398,936,1
387,441,1
675,1182,1
1197,849,1
499,534,1
115,1485,1
1453,1427,1
580,853,1
871,342,1
891,636,1
1242,521,1
1354,975,1
861,205,1
670,1421,1
1427,998,1
1379,481,1
137,874,1
1277,1410,1
901,872,1
920,511,1
1220,586,1
153,464,1
1369,1444,1
1422,734,1
106,400,1
1367,1265,1
1023,431,1
589,549,1
419,309,1
626,1415,1
846,492,1
422,1208,1
841,812,1
381,251,1
435,1087,1
220,319,1
776,1389,1
1456,511,1
685,995,1
725,854,1
1423,661,1
802,193,1
340,1152,1
487,1011,1
197,537,1
589,263,1
1194,1147,1
755,35,1
102,1370,1
467,1067,1
980,848,1
1121,342,1
1198,466,1
1108,596,1
1190,1378,1
512,69,1
1229,456,1
588,464,1
237,254,1
143,233,1
1358,148,1
480,1053,1
223,319,1
522,34,1
43,77,1
1132,1345,1
17,554,1
310,741,1
1014,1309,1
1120,392,1
752,600,1
901,95,1
907,1054,1
1279,1188,1
565,226,1
752,439,1
556,555,1
1478,730,1
914,109,1
1286,1449,1
1123,281,1
951,894,1
705,912,1
1390,353,1
1138,454,1
252,897,1
285,716,1
878,693,1
353,318,1
205,1333,1
1011,1492,1
1490,1483,1
1048,1405,1
550,427,1
862,105,1
701,53,1
313,876,1
1391,1042,1
576,129,1
1129,827,1
304,452,1
346,1183,1
1403,1361,1
1162,1307,1
391,363,1
177,219,1
254,475,1
1397,911,1
59,219,1
810,881,1
689,832,1
266,915,1
1001,950,1
749,1104,1
175,545,1
1225,790,1
954,356,1
1051,958,1
1328,537,1
408,320,1
1134,1085,1
275,528,1
1197,377,1
1146,355,1
962,1142,1
323,1020,1
326,753,1
111,901,1
1341,570,1
353,1377,1
1346,1220,1
63,998,1
781,1207,1
586,1361,1
1270,1455,1
219,44,1
1075,1199,1
1308,1364,1
157,238,1
767,735,1
936,1103,1
116,1335,1
648,1079,1
688,196,1
941,750,1
266,422,1
457,1277,1
1328,52,1
856,789,1
708,798,1
1312,1149,1
16,1196,1
126,1243,1
233,698,1
1350,1088,1
268,786,1
159,1083,1
125,621,1
419,1158,1
1007,371,1
159,1224,1
1121,1273,1
68,1427,1
475,1263,1
25,1196,1
133,217,1
1258,622,1
1183,557,1
604,1088,1
414,1054,1
971,179,1
1270,565,1
1306,1484,1
1257,686,1
321,986,1
489,1384,1
678,62,1
92,1071,1
1435,657,1
1204,82,1
1115,905,1
527,815,1
1119,833,1
787,914,1
230,512,1
448,114,1
563,251,1
1354,1422,1
645,481,1
5,578,1
1095,105,1
580,1226,1
1118,282,1
1374,160,1
1150,651,1
101,1146,1
801,796,1
30,1470,1
929,1223,1
1160,325,1
1012,272,1
1454,363,1
850,407,1
975,140,1
524,980,1
1368,232,1
1061,11,1
1195,1341,1
1191,1245,1
395,25,1
272,364,1
772,1149,1
720,838,1
203,1488,1
1011,329,1
172,461,1
392,1109,1
1354,249,1
251,1040,1
711,1444,1
293,1071,1
805,559,1
1290,1469,1
428,246,1
525,672,1
653,491,1
780,867,1
330,1060,1
297,1333,1
415,1389,1
1355,878,1
435,1143,1
8,911,1
764,996,1
254,514,1
865,1179,1
1123,1387,1
823,701,1
1438,394,1
599,922,1
362,1271,1
453,776,1
1023,810,1
1399,627,1
794,1080,1
995,409,1
685,1313,1
1264,1154,1
1302,548,1
406,829,1
298,90,1
1066,767,1
381,743,1
571,1435,1
1236,1439,1
1491,1370,1
173,1179,1
820,106,1
380,417,1
666,784,1
1454,1257,1
321,53,1
1306,1312,1
657,844,1
531,215,1
701,155,1
1146,1390,1
887,368,1
757,1295,1
388,284,1
359,315,1
913,107,1
882,1380,1
36,750,1
364,147,1
937,125,1
1000,1255,1
209,1018,1
1279,547,1
619,911,1
306,20,1
106,1282,1
374,335,1
768,1388,1
105,1226,1
162,550,1
188,886,1
1056,818,1
552,497,1
1009,1498,1
1270,255,1
519,695,1
103,250,1
306,600,1
326,543,1
1303,215,1
109,1445,1
845,517,1
520,766,1
1255,254,1
465,441,1
732,153,1
1355,556,1
116,246,1
1037,280,1
478,1013,1
179,1252,1
188,698,1
873,102,1
784,465,1
845,248,1
721,938,1
1454,946,1
1299,1007,1
267,954,1
1101,391,1
1210,158,1
1454,1353,1
388,926,1
154,1304,1
1097,288,1
376,680,1
329,994,1
1341,1257,1
453,1004,1
1217,1103,1
539,1127,1
114,439,1
1098,1137,1
178,600,1
859,371,1
1096,326,1
1083,1404,1
1157,841,1
1343,914,1
260,5,1
194,257,1
506,31,1
1228,466,1
459,943,1
160,256,1
883,1008,1
1250,1333,1
1055,1040,1
981,159,1
342,1415,1
819,44,1
180,1318,1
1280,554,1
1284,98,1
1323,652,1
576,823,1
136,760,1
597,1007,1
1479,1,1
911,1369,1
703,1051,1
667,17,1
1444,1023,1
147,1141,1
297,468,1
1387,255,1
1433,507,1
794,7,1
63,670,1
321,1067,1
653,192,1
1246,193,1
626,1186,1
719,67,1
1238,1233,1
1202,27,1
68,183,1
819,537,1
1355,635,1
1237,1319,1
886,1215,1
7,468,1
817,72,1
1315,217,1
49,166,1
550,810,1
220,393,1
720,669,1
205,475,1
689,406,1
1134,768,1
124,749,1
1500,122,1
1319,662,1
833,835,1
118,1179,1
1028,1060,1
803,363,1
966,981,1
1086,1398,1
1451,695,1
1346,1411,1
1057,604,1
1330,616,1
229,183,1
817,443,1
879,77,1
189,521,1
985,602,1
453,960,1
294,332,1
704,1278,1
3,1137,1
901,444,1
562,1312,1
1222,931,1
1076,509,1
1477,666,1
140,1053,1
678,817,1
588,183,1
723,1448,1
482,454,1
125,1118,1
55,1335,1
883,1198,1
1326,1004,1
1092,1498,1
1418,475,1
746,1178,1
1018,359,1
45,1065,1
669,835,1
583,1021,1
732,1497,1
515,1305,1
313,657,1
69,536,1
606,305,1
1116,1254,1
601,87,1
12,1428,1
634,9,1
174,940,1
196,556,1
1219,1156,1
4,427,1
29,1244,1
1096,1165,1
122,340,1
140,91,1
784,959,1
197,390,1
1193,21,1
992,946,1
133,1198,1
170,846,1
1219,841,1
780,395,1
1318,1499,1
250,496,1
858,1267,1
608,642,1
772,1291,1
568,981,1
788,1242,1
389,1137,1
579,1079,1
654,519,1
548,14,1
533,958,1
1451,1239,1
1474,1132,1
1054,1392,1
973,1395,1
928,904,1
1226,393,1
1301,441,1
488,1347,1
1216,239,1
23,1393,1
239,322,1
1111,1058,1
581,979,1
1367,1172,1
230,131,1
289,691,1
718,148,1
1274,524,1
1395,304,1
812,56,1
137,752,1
873,62,1
798,255,1
306,981,1
1286,336,1
1274,1042,1
1244,458,1
310,932,1
39,94,1
111,203,1
115,268,1
180,464,1
509,540,1
625,1491,1
1179,1210,1
902,875,1
975,803,1
33,242,1
809,625,1
1023,1047,1
934,344,1
890,620,1
1004,404,1
548,902,1
38,252,1
1271,374,1
1042,432,1
1493,1412,1
742,1364,1
880,281,1
510,1444,1
1174,801,1
1340,1049,1
812,1142,1
300,1230,1
1396,1108,1
1378,491,1
56,282,1
221,672,1
1326,891,1
1386,1370,1
73,1325,1
592,459,1
331,305,1
21,1109,1
1313,493,1
161,1038,1
1317,301,1
434,58,1
1391,668,1
1021,1110,1
20,1351,1
61,249,1
1038,73,1
1174,1389,1
1385,1160,1
460,889,1
1276,579,1
1185,516,1
1175,161,1
74,247,1
553,210,1
244,187,1
80,940,1
1111,883,1
266,549,1
46,113,1
233,430,1
396,416,1
698,544,1
368,1411,1
790,112,1
773,1390,1
572,952,1
98,1255,1
1277,1353,1
1497,677,1
1165,318,1
923,703,1
1313,1035,1
1117,5,1
1336,1236,1
125,91,1
93,765,1
276,67,1
1100,1016,1
336,493,1
564,653,1
712,152,1
731,148,1
1139,787,1
16,671,1
1201,468,1
421,1432,1
975,993,1
915,842,1
220,518,1
935,439,1
479,779,1
868,1002,1
228,9,1
454,575,1
919,643,1
186,517,1
757,1226,1
164,864,1
352,1492,1
872,139,1
509,1282,1
5,481,1
1131,1235,1
1000,367,1
656,1035,1
71,96,1
557,837,1
526,172,1
1245,812,1
1376,1061,1
765,930,1
1418,610,1
1099,299,1
895,836,1
164,292,1
697,563,1
494,891,1
1310,1163,1
9,593,1
1189,310,1
767,286,1
253,644,1
128,1121,1
1166,30,1
374,332,1
507,1049,1
657,510,1
1046,624,1
1065,393,1
1171,644,1
984,432,1
493,1062,1
133,1109,1
1237,139,1
316,333,1
119,1464,1
568,1226,1
161,1396,1
158,568,1
1171,757,1
469,665,1
323,1199,1
934,1417,1
897,1356,1
205,579,1
975,99,1
1202,229,1
727,706,1
228,1040,1
839,1284,1
1283,124,1
1449,772,1
365,937,1
774,625,1
99,1105,1
650,931,1
103,245,1
1021,338,1
410,459,1
1476,1430,1
1160,1275,1
37,680,1
1400,436,1
1292,212,1
742,103,1
892,1340,1
1431,1303,1
1286,510,1
537,13,1
673,989,1
1061,610,1
1500,6,1
984,778,1
1281,158,1
1156,1054,1
221,1425,1
112,965,1
1165,516,1
1478,1185,1
1279,1358,1
102,736,1
86,741,1
543,368,1
253,268,1
896,43,1
1112,1121,1
793,469,1
775,285,1
1297,1265,1
637,230,1
712,259,1
1128,651,1
1184,685,1
831,26,1
513,1459,1
843,1324,1
169,921,1
332,67,1
1010,107,1
459,243,1
1475,15,1
102,1129,1
924,799,1
339,1321,1
579,194,1
1392,927,1
1192,811,1
159,814,1
1394,197,1
1089,657,1
1112,1326,1
668,276,1
543,948,1
53,344,1
551,489,1
75,432,1
1038,1305,1
1359,1163,1
59,1128,1
373,812,1
891,931,1
140,451,1
156,966,1
655,300,1
127,381,1
1201,1450,1
977,1034,1
1257,1218,1
446,1239,1
1113,166,1
527,870,1
195,777,1
1371,618,1
57,1044,1
1236,676,1
209,997,1
101,1247,1
674,1385,1
737,763,1
654,270,1
1079,1147,1
664,1290,1
148,667,1
791,115,1
336,843,1
1056,224,1
617,1026,1
590,571,1
934,665,1
1347,1180,1
1326,367,1
1056,863,1
403,1059,1
1043,587,1
90,1305,1
142,1064,1
884,899,1
370,569,1
1457,349,1
219,804,1
223,980,1
552,268,1
1023,425,1
436,1407,1
862,1001,1
875,622,1
1463,97,1
1454,860,1
1499,309,1
514,1471,1
622,452,1
147,270,1
273,1087,1
883,24,1
439,590,1
1151,643,1
287,1278,1
1319,503,1
824,490,1
1304,948,1
970,1384,1
1087,619,1
522,81,1
1255,673,1
287,1167,1
984,1028,1
954,1416,1
509,631,1
606,1183,1
454,1432,1
1434,682,1
613,97,1
958,804,1
647,331,1
52,183,1
992,1210,1
552,1239,1
480,1422,1
813,1476,1
319,1423,1
30,746,1
198,632,1
992,1065,1
554,480,1
860,653,1
494,503,1
795,1014,1
477,1275,1
1313,117,1
999,1390,1
1370,78,1
344,284,1
1139,263,1
147,827,1
421,184,1
977,632,1
1167,199,1
998,918,1
36,577,1
661,814,1
632,1246,1
869,907,1
853,22,1
1120,1139,1
605,757,1
1300,587,1
1045,904,1
292,314,1
1090,99,1
39,991,1
649,895,1
1063,276,1
623,749,1
1308,93,1
369,554,1
524,716,1
944,968,1
999,818,1
337,1044,1
395,1396,1
364,363,1
1306,938,1
1182,1049,1
780,309,1
523,1136,1
733,371,1
1104,617,1
383,430,1
330,294,1
795,336,1
944,566,1
27,714,1
61,438,1
1098,411,1
962,1315,1
483,1308,1
1355,312,1
474,941,1
184,1163,1
168,292,1
975,91,1
83,211,1
289,592,1
603,1196,1
915,1240,1
6,983,1
987,406,1
1104,806,1
225,407,1
37,1076,1
457,612,1
955,229,1
645,1121,1
1484,1056,1
111,1012,1
318,694,1
689,258,1
730,734,1
303,1042,1
222,1094,1
891,449,1
597,1146,1
1315,419,1
640,121,1
289,13,1
8,755,1
1222,1430,1
1017,1263,1
425,494,1
56,78,1
137,179,1
751,888,1
611,269,1
169,866,1
1434,928,1
833,283,1
1266,83,1
161,646,1
1185,479,1
579,952,1
1423,77,1
32,149,1
344,103,1
435,80,1
18,920,1
1174,913,1
537,1208,1
420,772,1
1036,1190,1
1474,951,1
351,812,1
519,1316,1
1483,175,1
611,120,1
539,247,1
666,591,1
1203,284,1
853,411,1
606,189,1
454,446,1
1124,826,1
1180,116,1
66,686,1
69,285,1
657,17,1
482,926,1
193,593,1
502,453,1
987,679,1
1408,1254,1
934,1378,1
680,93,1
1329,624,1
1164,439,1
314,1427,1
1384,741,1
837,169,1
180,1196,1
770,114,1
851,5,1
959,1142,1
32,1343,1
73,389,1
491,626,1
1414,954,1
188,1382,1
25,42,1
79,155,1
908,347,1
718,326,1
1105,1119,1
1328,406,1
353,742,1
965,279,1
1229,586,1
1339,246,1
665,491,1
497,1287,1
84,1045,1
873,392,1
807,389,1
1254,118,1
810,1175,1
426,352,1
1015,550,1
102,1425,1
1193,1082,1
435,1254,1
1032,1324,1
298,806,1
1257,163,1
635,627,1
724,1312,1
1002,974,1
198,791,1
1282,652,1
731,4,1
716,720,1
888,1365,1
21,722,1
902,197,1
25,535,1
600,1353,1
815,748,1
8,751,1
257,1168,1
928,319,1
729,1448,1
515,1061,1
1109,697,1
1070,945,1
1240,776,1
889,1074,1
931,1217,1
1393,286,1
794,1355,1
942,1175,1
568,116,1
587,304,1
256,1142,1
827,1281,1
280,1148,1
22,1457,1
477,1364,1
1225,1206,1
800,71,1
1045,1155,1
984,228,1
305,1219,1
648,27,1
170,707,1
1208,51,1
257,717,1
1158,609,1
442,579,1
280,1306,1
1093,792,1
1406,1361,1
1444,630,1
1479,31,1
1466,906,1
586,346,1
1340,935,1
555,1177,1
1036,1448,1
294,563,1
151,414,1
1366,887,1
301,269,1
1460,504,1
1298,495,1
412,938,1
608,621,1
112,348,1
58,514,1
297,510,1
870,1005,1
1022,824,1
163,453,1
1104,561,1
1086,481,1
128,1408,1
516,455,1
481,250,1
1024,1230,1
359,249,1
433,127,1
700,155,1
598,1130,1
691,1332,1
137,883,1
396,724,1
864,404,1
825,1170,1
883,368,1
457,962,1
898,178,1
721,1313,1
780,178,1
730,1041,1
1464,1335,1
588,1239,1
167,744,1
719,911,1
1093,126,1
752,1252,1
1358,370,1
952,1274,1
1368,514,1
213,1255,1
1075,1257,1
991,1096,1
315,571,1
613,362,1
465,234,1
559,788,1
101,70,1
876,1228,1
176,355,1
732,296,1
311,1155,1
418,288,1
1109,906,1
169,1426,1
635,543,1
690,884,1
1281,447,1
268,1314,1
787,306,1
1269,992,1
1275,623,1
740,242,1
919,1053,1
1075,903,1
1297,1153,1
818,1188,1
1496,1156,1
1106,319,1
384,670,1
647,759,1
51,412,1
87,490,1
751,835,1
1212,1335,1
1181,160,1
1145,780,1
1437,86,1
1477,1049,1
1348,663,1
803,1062,1
567,1025,1
1410,1218,1
1003,1202,1
883,1236,1
902,1326,1
1052,1375,1
433,765,1
643,606,1
883,1093,1
1451,311,1
730,492,1
655,303,1
347,1152,1
1354,1397,1
202,20,1
97,810,1
406,394,1
672,284,1
1101,1313,1
1029,304,1
808,204,1
992,569,1
1177,1093,1
1346,340,1
723,955,1
1258,1144,1
731,1476,1
1430,700,1
1159,1302,1
1268,1457,1
165,706,1
921,412,1
1292,693,1
959,1448,1
469,1120,1
455,889,1
1215,763,1
480,107,1
1113,353,1
1207,699,1
217,1128,1
767,224,1
325,413,1
878,1099,1
1052,388,1
495,813,1
1170,1295,1
47,1268,1
1095,486,1
909,933,1
949,712,1
1319,946,1
987,397,1
901,853,1
25,226,1
480,329,1
194,763,1
695,101,1
459,1065,1
1277,917,1
137,585,1
585,331,1
705,1182,1
1289,1081,1
538,851,1
264,580,1
1273,822,1
105,238,1
1207,127,1
73,520,1
7,773,1
500,585,1
1076,1094,1
1209,911,1
712,209,1
927,948,1
1022,498,1
1307,826,1
1313,1421,1
1226,934,1
69,1389,1
1274,938,1
648,1404,1
1277,473,1
670,249,1
1478,1452,1
1321,1051,1
1069,429,1
129,697,1
422,486,1
248,923,1
959,197,1
502,784,1
687,1194,1
1003,989,1
1306,1092,1
1143,417,1
1128,902,1
722,683,1
1333,121,1
602,501,1
604,1151,1
687,1307,1
463,1467,1
327,44,1
477,1387,1
136,41,1
135,1189,1
366,1225,1
117,665,1
921,1104,1
1171,112,1
624,835,1
435,228,1
771,286,1
1327,381,1
495,1256,1
10,1012,1
361,984,1
1118,402,1
680,836,1
933,62,1
992,598,1
684,884,1
152,1309,1
1399,415,1
97,167,1
1474,741,1
245,487,1
559,453,1
797,1392,1
526,310,1
692,602,1
1227,487,1
1084,356,1
1467,596,1
183,849,1
1275,499,1
1206,819,1
855,1071,1
311,13,1
1474,1275,1
847,111,1
1035,1133,1
1492,112,1
615,963,1
667,797,1
693,789,1
1192,108,1
240,1187,1
538,98,1
443,234,1
1368,813,1
1119,448,1
382,461,1
989,315,1
590,822,1
1274,411,1
1147,923,1
1077,1020,1
1303,398,1
1218,1186,1
497,1306,1
783,1498,1
214,629,1
310,152,1
183,394,1
1346,1394,1
439,572,1
979,603,1
928,711,1
110,309,1
1072,206,1
